ymd,jyo,racenum,age,joken,track,kyori,baba,tosu,tan,fuk1,fuk2,fuk3,umaren,umatan,3renpuku,3rentan,wide1,wide2,wide3,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,winrate,topodds
20251115,3,10,2,10,24,1700,1,15,610,240,170,430,1350,3120,13090,55000,560,2850,1660,15,2,1,5,4,11,3,9,14,12,13,8,6,7,10,0,0,0,0.177,6.0,
20251115,3,11,2,16,24,1150,1,16,8360,1620,130,190,8050,26160,12170,117610,2840,4920,370,2,11,13,16,4,3,15,12,9,1,5,10,14,7,8,6,0,0,0.235,2.3,
20251115,3,12,2,5,17,1200,1,16,980,400,710,410,11010,18600,36690,196670,3630,1880,3120,16,5,10,1,8,7,15,3,2,13,12,6,11,4,9,14,0,0,0.147,19.6,
20251115,5,10,2,16,11,1400,1,18,250,130,200,200,620,980,1730,5740,320,420,1060,9,2,1,10,3,5,8,17,4,12,16,15,11,6,13,14,18,7,0.241,3.8,
20251115,5,11,2,999,23,1600,1,16,450,160,140,290,830,1620,3290,13220,370,1180,700,2,3,7,1,10,12,9,5,13,4,8,14,15,6,11,16,0,0,0.287,2.8,
20251115,5,12,2,10,11,1600,1,13,210,110,140,560,380,580,3190,10090,210,950,1350,2,1,4,8,6,12,11,10,3,5,7,9,13,0,0,0,0,0,0.265,3.6,
20251115,8,3,0,703,24,1800,1,10,240,130,180,650,730,1100,4880,14100,310,1330,2070,6,1,4,2,9,10,8,3,5,7,0,0,0,0,0,0,0,0,0.251,3.7,
20251115,8,4,0,703,17,2000,1,12,720,150,110,110,1010,2290,490,5200,310,250,150,6,1,3,2,4,5,9,12,7,11,8,10,0,0,0,0,0,0,0.180,5.9,
20251115,8,12,2,5,18,1600,1,18,470,190,300,510,3470,5510,15080,67590,970,1430,3340,15,4,1,12,9,13,18,10,8,3,2,7,16,5,14,11,6,17,0.172,3.3,
20251115,8,8,2,10,17,2000,1,7,370,150,130,0,320,680,710,3660,170,440,310,1,4,5,6,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0.195,3.7,
20251115,8,9,2,10,24,1200,1,15,780,250,110,640,820,2120,13160,49490,430,3750,1680,2,6,5,7,15,1,4,8,11,14,3,13,9,12,10,0,0,0,0.338,1.9,
20251115,8,10,2,999,17,2000,1,16,1240,480,170,570,3720,7310,19460,110460,1350,3710,1500,8,6,2,7,4,15,3,11,13,10,14,9,16,5,12,1,0,0,0.179,6.8,
20251115,8,11,0,999,18,1600,1,8,260,120,120,350,360,660,3230,11210,190,1190,1030,8,2,7,6,1,4,3,5,0,0,0,0,0,0,0,0,0,0,0.250,3.8,
20251115,3,3,0,703,17,2000,1,16,190,120,220,1190,1040,1450,22160,57420,400,2500,6200,1,2,4,15,11,5,16,10,8,7,9,6,13,12,14,3,0,0,0.173,1.9,
20251115,3,6,2,5,24,2400,1,16,560,160,180,180,1830,3850,2790,14860,570,370,690,2,5,1,4,7,3,8,15,9,14,11,13,10,12,16,6,0,0,0.135,6.6,
20251115,3,9,2,5,17,1800,1,16,1610,260,110,170,830,3670,2200,19390,330,1590,340,2,1,3,5,9,7,4,15,8,10,6,12,13,16,11,14,0,0,0.388,1.6,
20251115,5,9,2,10,23,1600,1,16,830,210,370,110,8980,18380,3930,46330,2390,320,570,3,6,12,2,1,4,7,8,16,9,14,5,10,11,15,13,0,0,0.187,1.8,
20251115,8,2,0,703,24,1400,1,11,120,100,150,170,570,680,870,2130,240,230,620,1,2,10,11,5,9,4,8,7,3,6,0,0,0,0,0,0,0,0.381,1.2,
20251115,8,7,2,5,24,1800,1,16,420,130,120,180,430,1050,1080,4620,170,450,360,2,3,1,8,6,7,15,10,4,11,13,12,14,5,16,9,0,0,0.234,2.7,
20251116,3,11,2,999,24,1700,1,15,960,220,140,170,1790,4360,3470,25110,700,1310,400,3,9,2,12,10,13,1,15,7,8,6,14,5,4,11,0,0,0,0.174,5.7,
20251116,3,9,0,999,17,1200,1,16,270,150,610,1040,3680,5100,28330,109830,1280,2100,6460,1,12,11,13,5,8,6,4,15,16,10,3,9,2,14,7,0,0,0.127,2.7,
20251116,5,10,2,16,11,1800,1,11,560,180,320,190,3230,5060,4110,25700,960,550,870,2,6,9,1,4,3,5,10,8,7,11,0,0,0,0,0,0,0,0.194,11.1,
20251116,3,1,0,703,24,1150,1,16,220,110,110,220,350,570,1050,3490,180,470,590,2,1,4,13,9,3,14,8,11,5,7,15,16,10,6,12,0,0,0.253,3.5,
20251116,8,11,2,999,18,2200,1,16,230,130,280,460,1280,1720,8920,24680,610,950,3430,15,4,9,5,2,1,13,10,12,3,8,14,11,6,7,16,0,0,0.179,26.5,
20251116,8,8,2,10,18,1400,1,15,2440,650,1840,250,73040,134280,141780,1627580,15260,2350,5980,4,3,9,12,7,5,13,11,6,1,2,8,10,15,14,0,0,0,0.199,10.5,
20251116,5,12,2,5,11,2000,1,13,620,200,280,150,4250,6940,3620,28940,1060,410,730,7,3,2,1,5,4,9,6,11,8,12,10,13,0,0,0,0,0,0.267,2.3,
20251116,8,7,2,10,24,1800,1,16,180,110,210,590,650,970,8100,17080,370,1400,3270,1,8,4,2,5,11,15,13,12,6,10,14,3,9,16,7,0,0,0.261,1.8,
20251116,3,3,2,5,24,1700,1,15,1680,520,410,580,9850,19730,53290,294830,2690,3570,4560,8,10,1,4,13,15,11,7,6,5,14,2,3,9,12,0,0,0,0.141,2.2,
20251116,3,7,2,5,17,1200,1,16,2730,630,370,190,11550,26000,16090,158940,3520,1790,830,12,3,4,6,11,7,15,2,9,1,8,14,13,10,5,16,0,0,0.180,28.8,
20251116,3,8,2,5,24,1150,1,16,730,230,660,290,17200,26800,40970,153810,5150,1060,5420,12,4,3,5,16,1,7,14,15,6,2,8,9,11,13,10,0,0,0.202,2.2,
20251116,3,10,2,10,17,2600,1,16,450,160,240,240,2050,3570,5590,26370,720,930,1260,2,5,1,7,4,3,10,8,6,12,16,9,13,14,15,11,0,0,0.190,7.5,
20251116,3,2,2,5,24,1700,1,15,730,210,160,200,1600,3400,2860,16320,620,760,420,9,10,3,2,1,8,5,4,7,11,12,15,6,13,14,0,0,0,0.235,3.6,
20251116,5,1,0,703,23,1400,1,16,330,130,150,150,420,880,1510,5950,220,350,530,3,1,2,6,8,7,4,0,15,11,5,10,14,9,13,12,0,0,0.241,6.0,
20251116,5,2,0,703,11,1800,1,18,340,150,120,150,570,1130,1160,5720,270,530,320,9,3,4,10,11,2,1,6,12,7,13,16,5,8,14,15,17,18,0.327,4.2,
20251116,5,3,0,703,11,1400,1,18,260,130,150,120,870,1360,640,3550,280,190,230,1,2,7,18,3,16,4,9,11,14,17,12,10,13,8,15,5,6,0.323,2.6,
20251116,5,6,2,5,23,1600,1,16,2360,310,120,120,3270,8490,1270,15420,550,700,2370,3,2,6,13,14,3,11,8,9,1,12,7,5,10,15,16,0,0,0.261,3.8,
20251116,5,7,2,10,23,1400,1,16,470,180,150,250,840,1740,2670,12840,420,940,650,2,7,8,6,1,16,3,9,12,10,11,4,13,5,14,15,0,0,0.306,3.2,
20251116,5,8,2,10,11,1800,1,13,200,240,330,870,2040,1670,10650,17320,670,1260,2500,13,6,1,8,5,9,3,1,7,11,12,4,10,0,0,0,0,0,0.204,1.7,
20251116,5,9,2,16,23,1400,1,14,290,140,910,140,9470,12560,6190,54110,1800,210,2500,3,1,6,7,8,14,10,12,11,9,2,4,13,5,0,0,0,0,0.349,2.7,
20251116,5,11,2,999,11,1400,1,18,380,210,230,580,1940,3520,11760,44500,870,1520,3560,10,12,1,2,14,5,18,6,9,7,3,17,4,8,11,13,16,15,0.166,13.7,
20251116,8,2,0,703,24,1200,1,15,1060,240,130,180,1620,3960,2200,25040,460,840,380,4,2,9,10,6,12,15,11,3,13,1,5,8,7,14,0,0,0,0.210,5.5,
20251116,3,12,2,5,17,2000,1,16,1350,460,260,330,5960,11900,18740,120600,1650,2270,1590,4,3,13,6,2,7,1,11,12,10,16,14,8,15,5,9,0,0,0.180,4.0,
20251116,8,6,2,5,24,1200,1,16,220,110,230,120,1650,2320,750,5600,500,160,450,3,9,1,4,2,10,6,12,11,13,7,5,15,16,8,14,0,0,0.363,2.4,
20251116,8,9,0,5,17,2000,1,8,1530,590,320,430,3080,7320,6860,60550,770,1340,730,1,4,5,2,8,7,3,6,0,0,0,0,0,0,0,0,0,0,0.207,15.3,
20251116,8,10,2,16,24,1800,1,14,380,160,190,200,1030,1800,1850,8060,430,490,640,12,1,13,14,3,5,4,2,9,11,6,7,8,10,0,0,0,0,0.214,8.0,
20251116,8,12,2,16,18,1800,1,12,270,140,240,160,1370,2090,1830,8490,480,270,740,3,1,6,10,9,8,5,2,7,4,12,11,0,0,0,0,0,0,0.225,4.0,
20251116,8,3,0,703,17,1600,1,15,580,150,110,260,300,1020,1130,7370,170,890,360,2,12,1,10,3,7,8,6,11,15,14,5,4,9,13,0,0,0,0.368,1.4,
20251122,8,11,2,999,24,1900,1,16,170,110,630,350,3300,4080,9810,29300,1110,710,4460,1,9,8,14,5,2,13,3,15,12,6,16,11,10,4,7,0,0,0.359,1.7,
20251122,3,1,0,703,24,1700,1,14,260,120,740,280,7200,10360,22290,108260,1910,710,5680,13,8,1,3,7,5,14,10,11,2,6,12,9,4,0,0,0,0,0.182,14.1,
20251122,3,2,2,5,24,1150,1,16,6350,2620,410,930,35360,81590,171190,896700,7840,15400,3160,10,6,4,13,14,3,5,2,7,9,1,16,12,8,15,11,0,0,0.149,10.3,
20251122,3,3,0,703,24,1700,1,15,300,140,160,840,460,1010,5010,17850,260,1810,2080,1,2,5,11,4,14,7,15,12,3,13,9,8,6,10,0,0,0,0.245,3.0,
20251122,3,6,2,5,24,1700,1,15,240,130,200,120,1710,2330,940,5290,500,200,520,3,1,2,5,14,4,12,13,11,8,10,6,15,7,9,0,0,0,0.248,3.0,
20251122,3,7,0,703,17,1800,1,16,730,240,400,440,3340,6410,11190,50330,1210,1580,2050,1,2,5,10,8,4,3,7,6,12,13,11,9,16,15,14,0,0,0.224,7.3,
20251122,3,8,2,5,17,2000,1,16,450,140,150,130,800,1700,920,5790,420,280,310,3,14,6,1,2,11,8,10,13,4,12,15,5,7,16,9,0,0,0.249,2.5,
20251122,3,10,2,10,24,1150,1,16,570,140,400,110,7300,12990,2830,31670,1440,200,750,3,5,1,12,9,4,2,11,13,15,16,6,7,8,14,10,0,0,0.673,1.5,
20251122,3,11,2,999,17,2000,1,16,390,160,160,330,840,1850,3840,14530,410,950,1060,1,2,6,15,9,4,3,5,12,7,11,13,16,10,8,14,0,0,0.240,3.9,
20251122,3,12,2,5,17,1200,1,16,1960,600,1510,340,56780,108700,168950,1355180,11700,3050,8500,14,5,7,3,11,10,6,8,4,12,1,2,9,16,15,13,0,0,0.172,8.0,
20251122,8,1,0,703,24,1200,1,14,270,110,120,120,490,920,400,2290,220,170,260,1,2,3,11,14,9,10,8,7,4,12,5,13,6,0,0,0,0,0.187,2.7,
20251122,8,2,0,703,24,1800,1,15,110,100,130,510,240,300,3730,6770,150,1060,1870,1,7,2,9,5,6,10,4,12,13,3,14,8,15,11,0,0,0,0.576,1.1,
20251122,8,4,0,703,18,1800,1,11,1170,290,310,110,5220,9440,2760,30960,1190,530,450,1,5,4,3,7,2,9,11,8,6,10,0,0,0,0,0,0,0,0.328,11.7,
20251122,8,7,2,5,24,1800,1,16,150,110,370,630,1280,1480,12770,28780,600,1050,5300,1,4,10,14,15,3,13,7,6,2,12,5,9,11,16,8,0,0,0.412,1.5,
20251122,3,9,2,5,17,1800,1,16,2920,680,240,160,9200,19370,8500,81210,2470,1770,530,7,3,4,5,2,8,12,15,11,6,1,13,10,16,9,14,0,0,0.271,3.2,
20251122,8,3,0,703,17,1200,1,18,430,180,260,760,1800,3090,10250,40890,670,1510,3340,5,1,4,8,3,2,9,11,10,7,0,14,12,13,15,0,6,0,0.237,2.1,
20251122,8,8,2,10,24,1400,1,16,1040,260,240,190,1900,4110,4550,20580,1100,610,810,4,14,2,5,7,1,8,12,16,11,2,10,6,13,9,15,0,0,0.189,3.0,
20251122,8,9,0,5,18,1400,1,9,390,120,140,110,690,1320,510,3950,270,160,250,3,6,1,2,4,9,7,5,8,0,0,0,0,0,0,0,0,0,0.363,2.2,
20251122,8,10,2,16,18,2400,1,16,210,120,140,260,570,770,2010,5360,250,520,1040,1,6,13,2,10,5,3,9,7,14,11,4,8,12,16,15,0,0,0.399,2.1,
20251122,8,12,2,10,17,2000,1,15,280,120,110,190,270,590,1120,3810,170,620,420,1,2,11,5,15,6,4,9,8,13,3,12,10,14,7,0,0,0,0.454,2.8,
20251123,5,8,2,10,23,1600,1,16,770,220,600,160,11140,17590,6690,53540,2850,500,1180,3,4,7,16,1,9,2,5,8,14,12,10,11,15,13,6,0,0,0.228,2.9,
20251123,8,12,2,16,17,1200,1,16,990,340,200,1420,2210,5680,37450,191110,860,7360,4860,2,12,10,1,13,11,7,9,3,15,4,5,6,8,16,14,0,0,0.314,4.1,
20251123,5,12,2,10,11,1400,1,18,1530,480,360,220,7100,15130,11110,84490,2170,1350,940,6,14,4,3,2,1,8,5,10,16,15,18,11,7,9,13,17,12,0.173,4.3,
20251123,5,3,0,703,11,1600,1,18,310,120,150,120,720,1160,930,4420,270,200,420,1,0,3,9,5,2,7,16,12,6,10,8,4,17,13,14,11,15,0.184,3.1,
20251123,8,7,2,5,18,2400,1,18,1270,320,340,130,13530,24490,6190,87010,3170,560,560,3,13,9,1,6,8,2,5,4,12,18,7,17,10,14,16,11,15,0.300,2.0,
20251123,8,10,2,16,24,1400,1,16,1590,410,420,240,8940,17390,13970,129380,2370,1370,1250,10,7,1,3,2,5,11,12,6,4,9,8,15,14,13,16,0,0,0.139,6.7,
20251123,8,11,2,999,18,1600,1,18,180,110,230,1370,640,870,23090,52470,340,3930,9530,6,7,1,16,2,12,11,9,18,14,5,4,17,8,10,15,3,13,0.162,5.2,
20251123,8,3,0,703,17,2000,1,16,340,220,350,280,1490,2310,3520,13810,490,470,770,1,4,3,2,6,14,11,5,10,7,9,13,8,12,16,15,0,0,0.293,3.4,
20251123,8,2,0,703,24,1800,1,13,410,200,230,240,1920,3070,5700,21520,800,950,1090,8,3,5,1,9,10,4,7,2,11,6,12,13,0,0,0,0,0,0.333,2.7,
20251123,8,1,0,703,24,1400,1,14,260,120,150,1180,520,980,9360,28910,260,3090,4000,2,7,1,12,4,8,11,5,10,3,6,13,14,9,0,0,0,0,0.294,3.9,
20251123,5,11,2,999,23,1400,1,16,210,110,290,400,1220,1590,8130,23050,540,1100,2940,14,1,2,3,4,11,13,10,9,15,6,8,16,5,7,12,0,0,0.222,4.3,
20251123,5,10,2,16,11,1600,1,17,330,160,170,510,800,1480,6770,19490,400,1600,1700,1,8,9,2,7,6,5,11,15,16,14,3,4,13,10,12,17,0,0.198,3.3,
20251123,5,2,0,703,11,1800,1,18,140,110,490,200,2100,2510,4020,13240,790,280,2410,1,16,9,11,3,2,4,7,15,6,13,12,5,18,8,10,14,17,0.337,1.4,
20251123,5,7,2,5,23,2100,1,16,860,270,180,610,2370,5360,17240,111230,870,4180,1700,2,4,5,16,6,1,10,14,12,13,8,15,3,9,7,11,0,0,0.180,4.3,
20251123,5,6,2,5,23,1600,1,16,370,200,2240,390,20970,30720,42850,187970,5140,770,10840,4,5,6,1,9,8,3,14,7,2,16,11,10,13,15,12,0,0,0.229,8.5,
20251123,5,9,0,5,11,1600,1,8,880,220,130,160,1480,3190,1690,13270,470,490,350,3,2,4,6,5,8,7,1,0,0,0,0,0,0,0,0,0,0,0.305,4.5,
20251123,8,9,2,10,18,1600,1,13,410,150,110,430,330,790,3680,13670,180,1680,1000,2,1,5,3,6,7,12,10,8,4,13,9,11,0,0,0,0,0,0.413,1.7,
20251123,8,8,2,10,24,1800,1,14,430,130,110,150,360,930,540,3760,200,380,240,3,2,1,4,5,14,6,8,7,9,11,12,13,10,0,0,0,0,0.371,5.6,
20251123,8,6,2,5,24,1400,1,16,900,260,480,650,6310,11130,50220,234200,1850,2970,6010,5,4,9,1,13,3,7,15,11,8,10,6,12,2,16,14,0,0,0.182,2.8,
20251124,3,8,2,5,17,1200,1,16,600,220,360,150,3640,7140,5480,39440,1260,530,1010,10,3,1,14,13,4,15,6,2,9,7,5,11,16,12,8,0,0,0.186,13.0,
20251124,3,2,2,5,24,1700,1,15,11170,2110,210,640,24200,69480,129550,1803620,7440,21820,2140,14,2,5,13,6,7,1,10,11,9,3,4,8,15,12,0,0,0,0.257,3.4,
20251124,3,3,2,5,24,1700,1,15,610,190,140,450,770,1960,5510,27750,410,1950,1090,2,1,6,4,9,7,8,14,15,12,10,3,11,13,5,0,0,0,0.224,2.7,
20251124,3,6,0,703,17,1200,1,16,650,250,230,400,2360,4370,8100,38180,940,1180,1670,3,1,5,4,16,9,2,8,6,13,14,7,11,12,10,15,0,0,0.148,9.8,
20251124,3,7,2,5,24,1150,1,16,4130,670,150,860,5540,14810,54820,384250,1540,11950,2740,13,2,6,4,10,8,11,1,5,9,3,14,12,16,15,7,0,0,0.162,6.3,
20251124,5,12,2,5,11,1600,1,18,240,140,160,180,740,1030,1420,4660,310,320,500,1,4,3,2,12,14,6,9,5,16,11,13,10,8,7,18,15,17,0.360,2.4,
20251124,5,10,2,16,23,2100,1,16,480,140,110,340,260,1070,1510,10540,170,1160,510,2,1,4,10,6,5,12,11,13,7,3,8,16,14,9,15,0,0,0.377,1.3,
20251124,5,8,2,10,23,1400,1,16,210,120,130,170,480,650,1370,3260,220,370,660,1,3,5,2,9,0,8,4,10,11,0,13,7,6,14,12,0,0,0.232,2.1,
20251124,5,5,2,5,23,1400,1,16,860,230,130,180,1160,3430,2140,19490,530,800,390,2,7,3,6,1,5,13,9,12,10,16,4,11,14,8,15,0,0,0.275,2.5,
20251124,5,4,0,703,23,1600,1,14,280,100,100,170,150,400,460,1660,110,380,310,2,1,6,5,3,11,4,7,9,13,10,8,12,14,0,0,0,0,0.367,1.5,
20251124,5,3,0,703,11,2000,1,16,130,110,130,190,260,310,610,1430,150,250,560,1,3,2,9,7,6,16,4,14,8,12,10,5,11,13,15,0,0,0.217,1.3,
20251124,5,2,0,703,11,1400,1,18,190,110,230,130,2430,2780,1970,9010,680,190,790,6,11,1,3,8,13,4,2,14,9,5,7,10,18,16,12,15,17,0.278,15.9,
20251124,3,1,0,703,24,1150,1,16,210,120,160,140,470,730,1050,3670,230,250,640,5,3,2,11,6,1,10,14,16,9,12,15,7,13,8,4,0,0,0.193,16.4,
20251124,5,1,0,703,23,1600,1,15,610,110,100,140,220,750,340,1990,140,230,200,2,1,4,3,7,14,8,15,6,11,10,5,13,9,12,0,0,0,0.487,1.1,
20251124,3,12,2,5,17,2000,1,16,400,150,190,150,1410,2350,1890,10140,500,330,460,5,1,3,14,2,13,4,6,7,16,11,12,15,9,8,10,0,0,0.209,5.9,
20251124,3,11,2,16,24,1700,1,15,5070,1530,580,450,33310,89320,113720,871610,9740,7240,2790,3,8,6,14,1,7,4,5,2,9,11,0,13,12,10,0,0,0,0.152,13.7,
20251124,3,10,2,10,17,1800,1,16,1380,340,290,620,1850,4450,25690,72820,1380,3610,2550,16,6,2,4,1,15,5,14,12,9,2,13,11,8,10,7,0,0,0.303,2.8,
20251124,5,11,0,999,11,1800,1,12,730,190,230,170,2960,5690,4610,33610,830,640,740,8,3,5,10,7,1,4,2,6,9,12,11,0,0,0,0,0,0,0.198,9.0,
20251124,3,9,2,5,17,2600,1,16,300,150,280,710,1750,2600,15470,63710,700,2290,4730,5,1,13,10,8,2,7,4,3,6,15,16,11,9,12,14,0,0,0.125,19.0,
20251124,5,9,2,10,11,2400,1,12,1510,200,110,130,1470,4770,1100,16220,390,480,170,2,8,5,3,1,11,4,9,10,7,6,12,0,0,0,0,0,0,0.276,1.9,
20251129,5,1,0,703,23,1600,1,13,1070,380,230,600,3460,7840,20300,110550,1280,2600,1440,6,7,4,9,10,2,11,3,1,13,8,5,12,0,0,0,0,0,0.271,4.1,
20251129,8,10,2,16,18,1400,1,12,560,190,150,910,740,1990,6810,30860,390,2690,1930,2,8,5,1,10,12,4,7,3,6,9,11,0,0,0,0,0,0,0.259,2.9,
20251129,8,12,2,10,17,1200,1,16,170,110,200,330,650,810,4850,10630,320,660,2330,1,7,8,2,10,13,6,16,15,4,9,14,12,3,11,5,0,0,0.303,1.7,
20251129,5,6,2,5,23,1600,1,16,690,190,490,110,11680,20690,7160,88320,2660,290,1280,8,3,1,6,5,15,10,4,11,9,2,7,13,16,12,14,0,0,0.219,4.0,
20251129,8,8,2,10,24,1200,1,16,1410,390,160,690,2970,9120,18660,140350,990,6250,1550,7,2,4,14,13,3,5,10,1,11,9,8,15,16,6,12,0,0,0.354,4.0,
20251129,8,3,0,703,17,1600,1,14,220,120,340,180,1880,2480,3430,13430,650,320,1360,4,1,3,9,13,14,2,6,8,11,7,5,12,10,0,0,0,0,0.198,18.8,
20251129,8,1,0,703,24,1400,1,14,290,120,150,350,730,1250,4550,16050,300,1000,1390,1,5,2,14,8,10,3,7,13,6,4,11,9,12,0,0,0,0,0.188,2.9,
20251129,5,12,2,10,11,1600,1,9,150,110,130,500,380,520,4120,8500,200,990,1910,1,7,2,6,3,4,5,8,9,0,0,0,0,0,0,0,0,0,0.320,1.5,
20251129,5,11,2,999,11,1600,1,18,650,280,220,240,1790,3760,6470,31250,780,1170,1070,2,18,3,7,1,9,13,8,6,5,4,14,12,15,11,16,10,17,0.287,5.1,
20251129,5,8,2,10,23,2100,1,16,370,130,320,140,2730,4180,2070,15300,790,220,660,1,3,9,15,16,2,7,6,8,14,4,13,12,10,5,11,0,0,0.215,3.7,
20251129,5,7,2,5,11,2400,1,16,160,110,140,130,470,600,600,1780,230,200,400,1,3,12,6,2,4,5,10,11,7,9,8,13,16,14,15,0,0,0.393,1.6,
20251129,5,3,0,703,11,1800,1,12,9790,1460,280,210,27850,63500,37420,382200,5230,4970,840,6,4,8,3,5,10,9,2,7,1,12,11,0,0,0,0,0,0,0.283,9.6,
20251129,8,7,2,5,18,1800,1,18,1350,380,140,240,2210,5610,4980,33380,980,1500,530,16,2,3,13,1,6,9,4,17,4,7,8,11,18,15,10,12,14,0.138,113.3,
20251129,5,9,0,999,23,1600,1,12,170,110,600,200,4490,5860,11830,53650,1150,310,5670,7,9,1,6,4,10,3,5,8,2,11,12,0,0,0,0,0,0,0.166,95.5,
20251129,5,2,0,703,11,1400,1,18,1730,370,150,180,2450,6850,2820,31650,740,950,370,7,2,3,1,5,8,10,4,15,16,6,14,9,17,13,11,12,18,0.176,6.0,
20251129,8,11,0,999,17,2000,1,11,2500,710,870,250,32490,53360,80990,674750,7860,2310,3940,9,7,10,8,6,5,3,4,1,2,11,0,0,0,0,0,0,0,0.251,11.8,
20251129,8,9,2,10,24,1800,1,13,510,150,820,120,19800,29100,7960,71970,3970,250,1900,3,1,8,6,13,7,4,9,12,2,11,5,10,0,0,0,0,0,0.366,1.9,
20251129,5,10,2,16,23,1400,1,16,2890,500,820,180,33360,59420,28240,347230,6250,1160,1790,3,5,6,8,15,11,7,1,2,12,16,13,4,9,10,14,0,0,0.255,4.5,
20251130,5,12,2,999,11,2400,1,18,620,210,120,180,1180,2370,1930,11070,520,740,320,4,0,2,5,3,12,1,0,14,8,15,11,6,7,16,9,10,13,0.191,4.6,
20251130,5,8,0,5,11,1600,1,8,210,110,280,290,2040,2910,5950,24210,710,600,1850,5,7,6,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0.225,4.8,
20251130,8,10,2,16,24,1800,1,16,800,300,180,1210,2580,5880,56470,218250,910,7250,4720,9,11,15,13,2,14,8,4,1,16,7,6,12,3,5,10,0,0,0.192,4.5,
20251130,8,2,0,703,18,1800,1,13,250,110,110,1290,190,470,6870,18170,140,5610,3850,2,1,7,13,11,10,4,6,3,12,9,8,5,0,0,0,0,0,0.394,1.8,
20251130,8,1,0,703,24,1200,1,16,530,170,140,200,760,1780,2900,16280,350,710,570,5,2,1,12,9,14,3,4,11,6,15,8,16,7,10,13,0,0,0.309,2.5,
20251130,8,4,2,5,24,1400,1,16,500,150,110,190,490,1130,1190,6270,230,590,360,1,2,8,3,13,6,12,9,10,7,16,14,11,4,5,15,0,0,0.249,5.0,
20251130,8,7,2,5,24,1800,1,16,630,210,290,560,2940,4890,31450,150470,820,2130,3140,4,1,5,2,11,6,7,10,15,9,14,16,3,8,13,12,0,0,0.219,2.1,
20251130,8,8,2,10,18,2200,1,8,1890,310,160,280,2370,7650,5410,50300,530,1320,550,6,4,1,2,3,5,7,8,0,0,0,0,0,0,0,0,0,0,0.246,2.6,
20251130,8,9,0,5,17,1600,1,11,380,180,190,340,1140,1920,6280,19150,470,1190,1290,1,2,9,5,6,3,10,11,7,4,8,0,0,0,0,0,0,0,0.224,3.8,
20251130,8,11,2,999,24,1400,1,16,3590,520,110,300,2410,7620,6890,63810,870,3220,510,5,2,11,3,4,14,9,6,1,13,8,10,12,15,16,7,0,0,0.344,4.3,
20251130,8,12,2,999,17,1200,1,18,1170,300,220,260,4470,10490,10360,72100,1400,1590,760,3,2,13,16,10,4,12,15,1,17,11,5,7,8,6,0,14,9,0.154,8.2,
20251130,5,1,0,703,23,1400,1,16,1020,320,160,130,2680,6140,2510,21390,1140,870,340,3,5,13,9,10,15,1,6,2,7,14,8,4,12,11,16,0,0,0.258,2.5,
20251130,5,2,0,703,11,1600,1,13,740,120,100,120,310,1140,280,3520,150,270,160,2,1,3,4,9,5,6,7,8,10,12,13,11,0,0,0,0,0,0.275,1.1,
20251130,5,3,0,703,23,1600,1,16,160,110,300,240,1520,2150,4360,12850,550,350,2500,1,4,3,8,5,15,10,14,16,2,6,7,13,11,9,12,0,0,0.333,1.6,
20251130,5,4,0,703,11,2000,1,13,800,140,110,130,540,1800,770,6440,220,420,160,2,1,4,7,3,11,13,5,6,8,10,9,12,0,0,0,0,0,0.299,1.5,
20251130,5,7,2,5,23,1400,1,16,400,180,360,260,2680,3560,5220,20860,750,470,1890,7,6,3,1,11,14,12,10,2,9,5,13,16,8,4,15,0,0,0.302,2.5,
20251130,5,9,2,10,11,2000,1,9,330,130,110,210,310,700,1020,3910,170,460,450,2,1,6,4,3,8,5,9,7,0,0,0,0,0,0,0,0,0,0.282,2.0,
20251130,5,10,2,10,23,1400,1,16,2700,570,340,1090,8090,24110,168130,853310,2670,13150,6670,10,4,13,14,5,7,1,2,6,11,3,8,12,16,9,15,0,0,0.186,2.0,
20251130,5,11,2,16,11,2000,1,16,320,160,200,300,940,1610,2700,10400,390,620,950,12,3,5,2,1,6,9,4,8,0,13,10,7,14,11,15,0,0,0.212,26.8,
20251206,9,2,0,703,24,1800,1,16,220,140,250,1820,1310,1990,24810,70980,620,2440,11310,1,4,9,11,10,13,3,2,7,14,16,6,12,5,8,15,0,0,0.299,2.2,
20251206,6,11,2,999,21,3600,1,14,440,160,290,160,2200,4150,3030,17550,730,360,980,3,1,8,14,6,2,7,4,11,9,5,12,10,13,0,0,0,0,0.188,3.5,
20251206,6,12,2,10,18,1200,1,16,740,230,160,200,1350,2980,2350,14850,550,630,420,2,0,11,6,10,3,5,0,1,7,0,9,12,4,8,13,0,0,0.159,4.2,
20251206,7,1,0,703,23,1400,1,16,290,180,180,670,1120,1540,8290,23020,490,1350,1920,2,7,1,8,9,16,10,12,5,14,15,3,13,4,6,11,0,0,0.189,7.2,
20251206,7,2,2,5,23,1200,1,13,1260,320,150,130,2280,5910,2710,20420,720,970,270,1,2,3,4,6,10,7,9,8,13,11,5,12,0,0,0,0,0,0.172,12.6,
20251206,7,4,0,703,11,1200,1,18,380,140,140,190,550,1300,1000,4900,240,410,350,2,9,1,13,5,3,6,11,8,12,4,17,7,16,15,14,18,10,0.177,2.7,
